host_listings_count,accommodates,bathrooms,bedrooms,guests_included,minimum_nights,number_of_reviews,calculated_host_listings_count,price,latitude,longitude,room_type,instant_bookable
1.0,2,1.0,1.0,1,1,9,1,$90.00,52.384388243,4.8719958956,Entire home/apt,t
1.0,2,1.0,1.0,1,4,0,1,$90.00,52.380826109,4.8688717194,Entire home/apt,f
25.0,4,1.0,2.0,1,2,7,25,$189.00,52.3791235569,4.8772453923,Entire home/apt,f
1.0,2,1.0,1.0,1,1,60,1,$115.00,52.3846822883,4.8714439474,Entire home/apt,f
1.0,2,1.0,1.0,1,1,1,1,$95.00,52.3816197359,4.8723267239,Entire home/apt,f
1.0,2,1.0,1.0,1,30,3,1,$110.00,52.3823315425,4.872078539,Entire home/apt,f
1.0,4,1.0,2.0,2,2,20,1,$215.00,52.3763520364,4.8719967129,Entire home/apt,t
1.0,4,1.0,3.0,2,3,3,1,$119.00,52.3889663589,4.8830029893999995,Entire home/apt,f
1.0,2,1.0,2.0,2,2,2,1,$200.00,52.3746474021,4.8754235179,Entire home/apt,f
2.0,16,2.0,10.0,8,2,55,2,$464.00,52.3933676008,4.883008782,Entire home/apt,f
1.0,3,1.5,1.0,1,2,10,1,$150.00,52.3760999406,4.8760131319,Entire home/apt,f
2.0,2,1.0,1.0,1,3,1,2,$85.00,52.3820825808,4.8781918712,Private room,f
1.0,2,1.0,1.0,1,2,7,1,$100.00,52.3754003923,4.8735316538,Entire home/apt,f
1.0,2,1.0,1.0,2,2,12,1,$95.00,52.3799211358,4.8766059254,Entire home/apt,f
3.0,4,1.0,1.0,1,1,26,3,$88.00,52.3745285026,4.873501987,Entire home/apt,t
2.0,2,1.0,1.0,1,3,10,2,$140.00,52.3750781542,4.875036422,Entire home/apt,f
2.0,2,1.5,1.0,1,1,11,1,$150.00,52.3824150895,4.8754433945,Entire home/apt,f
1.0,2,1.0,1.0,1,2,3,1,$95.00,52.3893753586,4.8860118834,Entire home/apt,f
1.0,2,1.0,1.0,2,2,23,1,$100.00,52.3840107582,4.8720601420000005,Entire home/apt,f
2.0,2,1.0,1.0,1,2,11,1,$64.00,52.3897035916,4.8805313915,Private room,f
1.0,2,1.0,1.0,1,3,7,1,$102.00,52.3843187475,4.8802196793,Entire home/apt,f
1.0,2,1.0,1.0,1,1,2,1,$78.00,52.3751064841,4.8753759940000005,Private room,t
1.0,2,1.0,2.0,1,1,0,1,$170.00,52.3727630638,4.8710863835,Entire home/apt,f
1.0,2,1.0,1.0,1,5,8,1,$95.00,52.3739907918,4.8690092911,Entire home/apt,f
1.0,5,1.0,3.0,5,3,2,1,$259.00,52.3822038434,4.8723093309,Entire home/apt,f
16.0,2,1.0,1.0,1,2,0,15,$79.00,52.3889619803,4.8795420838,Entire home/apt,t
1.0,4,1.0,2.0,1,3,12,1,$250.00,52.3721467764,4.8682929998,Entire home/apt,f
1.0,2,1.0,1.0,1,2,4,1,$120.00,52.3780272052,4.8731116969,Entire home/apt,f
1.0,3,1.0,2.0,1,3,7,1,$130.00,52.3817363612,4.8682464182,Entire home/apt,f
1.0,4,1.0,1.0,1,1,0,1,$125.00,52.387976093,4.8828609579,Entire home/apt,t
24.0,3,1.5,2.0,2,3,0,20,$157.00,52.3927396514,4.8719045618,Entire home/apt,f
1.0,2,1.0,1.0,1,3,7,1,$74.00,52.3803208312,4.8777293893,Private room,f
5.0,4,1.0,1.0,3,2,93,4,$145.00,52.3735751523,4.8751560753,Private room,f
1.0,2,1.0,1.0,1,2,9,1,$78.00,52.3746576513,4.8733259632,Entire home/apt,f
1.0,2,1.0,1.0,1,4,34,1,$109.00,52.3825511348,4.8797914358,Entire home/apt,f
1.0,4,1.0,2.0,2,2,69,1,$150.00,52.3848089652,4.8713504639,Entire home/apt,t
1.0,2,1.0,1.0,1,2,0,1,$125.00,52.3741221063,4.8703091479000005,Entire home/apt,t
1.0,4,2.5,2.0,2,3,4,1,$195.00,52.3747407774,4.8735963935,Entire home/apt,f
7.0,2,1.0,1.0,1,3,24,7,$89.00,52.3780790713,4.8726288670999995,Private room,f
1.0,2,1.0,1.0,2,2,252,1,$129.00,52.3898161579,4.8842087085,Private room,t
1.0,4,1.0,1.0,2,2,18,1,$165.00,52.3750748793,4.8746437911000005,Entire home/apt,f
3.0,16,3.0,7.0,15,2,31,1,$400.00,52.3928275909,4.8818468603,Entire home/apt,f
1.0,4,1.0,2.0,4,3,1,1,$220.00,52.3852081609,4.8695518844,Entire home/apt,f
32.0,2,1.0,1.0,1,2,0,29,$79.00,52.3775782026,4.8759120094,Entire home/apt,t
1.0,2,1.0,1.0,1,2,3,1,$90.00,52.3834412326,4.8711487509,Entire home/apt,f
1.0,4,1.0,2.0,1,2,1,1,$135.00,52.3780236289,4.8680462548,Entire home/apt,f
43.0,2,1.0,1.0,2,2,14,42,$115.00,52.3741037012,4.873661221,Entire home/apt,f
1.0,4,1.0,1.0,2,3,1,1,$99.00,52.3846497072,4.8752186471000005,Entire home/apt,f
1.0,2,1.0,1.0,2,3,66,1,$163.00,52.3776763966,4.876178649,Entire home/apt,f
7.0,2,1.0,1.0,1,3,25,7,$89.00,52.3785854405,4.8771007384,Private room,f
1.0,2,1.0,1.0,2,3,7,1,$111.00,52.3802444481,4.8706821793,Entire home/apt,f
1.0,4,1.0,1.0,2,2,110,1,$112.00,52.3850217266,4.8810244679,Shared room,t
2.0,2,1.0,1.0,1,3,132,2,$85.00,52.3809421763,4.878214814,Private room,t
103.0,2,1.0,1.0,1,2,1,91,$150.00,52.3817690547,4.8731300771,Entire home/apt,t
,4,1.0,1.0,1,3,19,1,$89.00,52.3896685421,4.8808988987,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$75.00,52.3861229004,4.8764192405,Private room,f
1.0,3,1.0,1.0,2,4,10,1,$85.00,52.3773143396,4.8722824533,Entire home/apt,f
1.0,2,1.0,1.0,2,1,53,1,$125.00,52.3820061316,4.8786496213,Entire home/apt,f
1.0,4,2.0,2.0,1,1,3,1,$300.00,52.3760672822,4.8685872493,Entire home/apt,f
0.0,2,1.0,1.0,2,3,16,1,$149.00,52.3795976695,4.8758121114,Entire home/apt,f
1.0,3,1.0,2.0,1,2,1,1,$99.00,52.3830580651,4.8721321817,Entire home/apt,f
1.0,2,1.0,1.0,1,4,10,1,$100.00,52.3737673175,4.8694193805,Entire home/apt,f
1.0,5,1.0,3.0,1,2,3,1,$200.00,52.3901997409,4.8738817636,Entire home/apt,f
1.0,2,1.0,1.0,1,1,36,1,$75.00,52.3842220223,4.8792961588,Private room,f
1.0,4,1.0,2.0,3,1,4,1,$159.00,52.3747539337,4.8682001886,Entire home/apt,f
1.0,2,1.0,1.0,1,2,18,1,$100.00,52.3806116139,4.8759533344,Entire home/apt,f
1.0,5,1.5,1.0,2,2,20,1,$180.00,52.392528834,4.8718617186,Private room,f
1.0,3,1.0,1.0,2,2,32,1,$129.00,52.3793563281,4.8728488973,Entire home/apt,f
1.0,2,1.0,1.0,1,4,39,1,$89.00,52.381586019,4.8684874294,Entire home/apt,f
1.0,2,1.0,1.0,2,3,16,1,$98.00,52.3792906278,4.8697487644,Entire home/apt,f
1.0,2,1.0,0.0,1,2,5,1,$95.00,52.3904418194,4.8809923408,Entire home/apt,f
1.0,3,1.0,1.0,1,2,45,1,$125.00,52.3846454794,4.8747376562,Entire home/apt,f
2.0,2,1.0,0.0,1,2,17,2,$99.00,52.3816599842,4.8786243275,Private room,t
2.0,4,1.5,2.0,4,2,10,2,$300.00,52.3794587181,4.8708329209,Entire home/apt,f
1.0,2,1.0,1.0,1,3,3,1,$120.00,52.3897497988,4.8879226086,Entire home/apt,f
1.0,2,1.0,1.0,1,3,16,1,$115.00,52.3832855709,4.8719985606,Entire home/apt,f
1.0,2,1.0,1.0,2,3,5,1,$140.00,52.3747812285,4.8742802525,Entire home/apt,f
1.0,4,1.5,1.0,2,2,6,1,$130.00,52.37818612,4.8754824123,Entire home/apt,t
1.0,4,1.0,1.0,2,1,62,1,$105.00,52.3760739583,4.8737722101,Entire home/apt,f
1.0,3,1.0,1.0,2,3,7,1,$97.00,52.383264702,4.8726415332,Entire home/apt,f
1.0,2,1.0,1.0,1,4,45,1,$115.00,52.3789552456,4.8756565261,Entire home/apt,f
6.0,2,1.0,1.0,1,2,12,6,$85.00,52.3897744244,4.8877608954,Entire home/apt,f
1.0,4,1.0,2.0,1,2,10,1,$250.00,52.3806273771,4.8752574915,Entire home/apt,f
8.0,4,1.0,2.0,1,3,0,6,$180.00,52.384792676000004,4.8706213561,Entire home/apt,f
1.0,2,1.0,1.0,1,3,25,1,$92.00,52.3840972806,4.8737144583,Entire home/apt,f
1.0,4,1.5,2.0,1,2,0,1,$399.00,52.3773988797,4.8762958735,Entire home/apt,f
1.0,4,1.0,3.0,1,5,0,1,$150.00,52.3846886757,4.8712304117,Entire home/apt,f
1.0,3,1.0,2.0,1,3,25,1,$125.00,52.3821325253,4.8729998401,Entire home/apt,f
1.0,2,1.0,1.0,1,5,11,1,$95.00,52.37231566,4.8684094312,Entire home/apt,f
1.0,2,1.0,1.0,1,6,0,1,$150.00,52.376252215,4.8751922433,Entire home/apt,f
1.0,2,1.0,1.0,1,2,0,1,$80.00,52.3828122747,4.871811072,Entire home/apt,f
1.0,2,1.5,1.0,2,186,2,1,$100.00,52.3796816066,4.8778166967,Entire home/apt,f
32.0,2,1.0,1.0,1,2,0,29,$79.00,52.3753975214,4.8717518333,Entire home/apt,t
1.0,2,1.0,1.0,2,3,14,1,$110.00,52.3813226624,4.8697898534,Entire home/apt,f
1.0,3,1.0,1.0,1,3,107,1,$99.00,52.380860922,4.8697766942000005,Entire home/apt,f
7.0,2,1.0,1.0,1,5,0,2,$117.00,52.3748813603,4.8724955062,Entire home/apt,f
1.0,2,1.0,1.0,1,2,0,1,$125.00,52.3858370509,4.876463768,Private room,f
1.0,4,1.5,2.0,2,3,3,1,$87.00,52.3820989536,4.8690456935,Entire home/apt,f
1.0,2,1.0,1.0,1,1,1,1,$60.00,52.3811729828,4.8718119438,Shared room,f
1.0,2,1.0,1.0,1,2,14,1,$90.00,52.3790105621,4.877005327,Entire home/apt,f
4.0,2,1.0,0.0,1,1,1,4,$105.00,52.3788644631,4.8733761211,Entire home/apt,f
1.0,4,1.5,2.0,2,2,6,1,$260.00,52.3886195467,4.8861215845,Entire home/apt,f
1.0,2,1.0,1.0,1,2,12,1,$97.00,52.3849276071,4.8730270727,Entire home/apt,f
1.0,4,1.5,2.0,2,4,4,1,$110.00,52.389229224,4.881814332,Entire home/apt,f
7.0,4,1.0,2.0,4,3,0,7,$475.00,52.3829008171,4.880085883,Entire home/apt,f
1.0,2,1.0,0.0,1,2,9,1,$80.00,52.3833547025,4.8754512341,Entire home/apt,t
1.0,2,1.0,1.0,2,7,13,1,$95.00,52.3884122766,4.8802896155,Entire home/apt,f
1.0,4,1.0,1.0,2,2,0,1,$200.00,52.3848551372,4.8709937751,Entire home/apt,f
1.0,4,1.0,2.0,1,3,19,1,$199.00,52.384266648,4.8677941202,Entire home/apt,f
1.0,3,1.0,2.0,2,3,5,1,$125.00,52.3844131989,4.8717372682,Entire home/apt,f
1.0,4,1.0,3.0,1,2,8,1,$329.00,52.3839548588,4.8679785188,Entire home/apt,f
1.0,4,1.0,2.0,2,1,32,1,$130.00,52.3863840631,4.8762859493,Entire home/apt,f
1.0,3,1.0,0.0,2,2,6,1,$150.00,52.3854314024,4.8716848535,Entire home/apt,f
1.0,2,1.0,1.0,2,7,0,1,$83.00,52.3865026615,4.8826397357,Entire home/apt,f
1.0,3,1.0,2.0,2,25,47,1,$119.00,52.3887656176,4.8801679993,Entire home/apt,f
1.0,2,1.0,1.0,1,4,22,1,$95.00,52.3837415572,4.8706958863,Entire home/apt,f
2.0,4,1.5,2.0,1,3,2,2,$54.00,52.3885606553,4.8826691261,Entire home/apt,f
1.0,2,1.0,1.0,1,4,2,1,$80.00,52.3742773299,4.8711501269,Entire home/apt,t
25.0,2,1.0,1.0,1,1,0,18,$155.00,52.3894735092,4.8877273392,Entire home/apt,f
1.0,5,2.0,4.0,4,1,39,1,$295.00,52.3740067186,4.8726018401,Entire home/apt,f
1.0,2,1.0,0.0,1,1,2,1,$150.00,52.3910201469,4.8907003803,Entire home/apt,t
1.0,2,1.0,1.0,1,2,140,1,$65.00,52.3840403433,4.8699688384,Entire home/apt,f
1.0,2,1.0,1.0,2,2,9,1,$100.00,52.389223127,4.880421064,Entire home/apt,f
1.0,2,1.0,1.0,2,2,29,1,$99.00,52.3792661899,4.8689735238,Entire home/apt,f
1.0,2,1.0,1.0,1,3,0,1,$69.00,52.3835719124,4.8713527114,Private room,f
1.0,2,1.0,1.0,1,2,7,1,$86.00,52.3815333429,4.8700109555,Entire home/apt,f
1.0,2,1.0,1.0,1,4,2,1,$95.00,52.3805316209,4.8780543078,Entire home/apt,f
1.0,2,1.0,1.0,1,7,1,1,$79.00,52.3890076888,4.886634355,Entire home/apt,f
1.0,2,1.0,1.0,1,3,4,1,$90.00,52.38457751,4.8724055348,Entire home/apt,f
7.0,6,1.5,3.0,2,2,7,7,$250.00,52.3844798785,4.8810997719,Entire home/apt,t
1.0,6,1.0,3.0,1,5,1,1,$198.00,52.378734117,4.8703009745,Entire home/apt,f
2.0,2,1.0,1.0,1,3,76,2,$85.00,52.3736218878,4.8732111798,Private room,f
1.0,2,1.0,2.0,1,20,0,1,$70.00,52.3839784633,4.8678797064,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$104.00,52.3851971632,4.8713738983,Entire home/apt,f
1.0,2,1.0,0.0,1,2,71,1,$100.00,52.3830306285,4.8709904184,Entire home/apt,f
1.0,1,1.0,1.0,1,4,11,1,$110.00,52.3893217481,4.8865801068,Entire home/apt,f
2.0,4,1.0,3.0,4,4,6,2,$125.00,52.3788165108,4.8747882981,Entire home/apt,f
1.0,4,1.5,2.0,1,3,6,1,$375.00,52.3852503632,4.8693505907,Entire home/apt,t
1.0,2,1.0,1.0,2,2,8,1,$142.00,52.3902472694,4.8778558041,Entire home/apt,f
2.0,16,1.0,6.0,16,2,24,1,$545.00,52.3942130834,4.883155845,Entire home/apt,f
7.0,2,1.0,1.0,1,3,9,7,$79.00,52.3766847056,4.8751874835999995,Private room,f
1.0,2,1.0,1.0,1,1,1,1,$60.00,52.3760390741,4.8742492927,Private room,f
1.0,2,1.0,0.0,1,3,29,1,$125.00,52.3821579471,4.8753117844,Entire home/apt,f
1.0,2,1.0,1.0,1,2,12,1,$100.00,52.3913828403,4.8786425244,Entire home/apt,f
1.0,4,1.0,1.0,2,2,4,1,$90.00,52.379039856,4.8757434184,Entire home/apt,f
1.0,2,1.0,1.0,1,1,9,1,$105.00,52.3811749647,4.8746806897,Entire home/apt,f
1.0,2,1.0,1.0,1,6,7,1,$116.00,52.3747463088,4.8734124714,Entire home/apt,f
1.0,4,1.0,2.0,2,2,11,1,$132.00,52.3775522509,4.8750165655,Entire home/apt,f
1.0,4,2.0,1.0,2,4,28,1,$149.00,52.3735385061,4.8735663982,Entire home/apt,f
1.0,4,1.0,2.0,4,2,8,1,$165.00,52.3894430659,4.8806965437,Entire home/apt,f
7.0,2,0.5,1.0,1,3,2,7,$89.00,52.3767633991,4.8740997586,Private room,f
1.0,3,1.0,1.0,1,4,11,1,$85.00,52.382891948,4.8739334469,Entire home/apt,f
1.0,5,1.0,4.0,5,4,55,1,$250.00,52.3756963086,4.8767056085,Entire home/apt,f
1.0,2,1.0,1.0,2,2,211,1,$110.00,52.381725924,4.8723157178,Entire home/apt,t
1.0,4,1.0,2.0,1,2,5,1,$150.00,52.3790467875,4.8716886563,Entire home/apt,f
1.0,2,1.0,1.0,1,2,4,1,$150.00,52.3895038283,4.8907561711,Entire home/apt,f
1.0,4,2.0,3.0,2,2,0,1,$250.00,52.3734008595,4.8718856955,Entire home/apt,f
1.0,4,1.5,2.0,4,2,24,1,$166.00,52.3840228778,4.8801355799,Entire home/apt,f
1.0,2,1.0,1.0,1,2,3,1,$150.00,52.3777621215,4.8755985868,Entire home/apt,f
1.0,4,2.0,2.0,2,4,26,1,$145.00,52.3884123351,4.8785125653,Entire home/apt,f
1.0,2,1.0,1.0,2,3,20,1,$99.00,52.382306084,4.8731574872,Entire home/apt,f
1.0,3,1.0,2.0,2,21,0,1,$95.00,52.3844827295,4.8797465022,Entire home/apt,f
4.0,4,1.0,2.0,4,1,6,4,$200.00,52.3783428067,4.8761630646,Entire home/apt,f
1.0,4,1.0,3.0,1,3,7,1,$200.00,52.3843475464,4.8723685873,Entire home/apt,f
1.0,4,1.0,2.0,2,4,20,1,$139.00,52.3902250504,4.8739240946999995,Entire home/apt,f
1.0,2,1.0,1.0,1,2,20,1,$100.00,52.3802120076,4.8686498356,Entire home/apt,f
1.0,2,1.0,1.0,1,1,7,1,$70.00,52.3887729585,4.8801610351,Private room,f
1.0,2,1.0,1.0,1,1,0,1,$100.00,52.3900518291,4.877003396,Entire home/apt,f
1.0,2,1.0,1.0,1,4,0,1,$120.00,52.3835885363,4.8792962581,Entire home/apt,f
1.0,2,1.0,1.0,1,3,0,1,$120.00,52.3799889762,4.8756111947,Entire home/apt,f
43.0,4,2.0,2.0,2,2,20,42,$145.00,52.3746643168,4.8738563179,Entire home/apt,f
3.0,4,2.5,3.0,4,4,170,3,$250.00,52.3739495647,4.8719336651,Entire home/apt,f
1.0,4,1.0,1.0,1,1,20,1,$100.00,52.3784545006,4.8736144311,Entire home/apt,f
1.0,5,1.5,3.0,5,2,6,1,$198.00,52.3803885065,4.8760211266999995,Entire home/apt,f
7.0,2,1.0,1.0,1,3,39,7,$79.00,52.3787030311,4.8766127853,Private room,f
1.0,2,1.0,0.0,1,2,0,1,$80.00,52.3824618686,4.8751794946,Entire home/apt,f
1.0,4,1.0,2.0,1,2,8,1,$195.00,52.3844465076,4.8793946365,Entire home/apt,t
1.0,4,1.0,1.0,2,2,3,1,$120.00,52.3876086815,4.8818621948,Entire home/apt,f
1.0,3,2.0,2.0,3,1,9,1,$300.00,52.3811839261,4.8740357914,Entire home/apt,f
1.0,4,1.0,1.0,1,1,23,1,$175.00,52.3741130739,4.8677654002,Entire home/apt,f
1.0,2,1.0,1.0,1,2,0,1,$89.00,52.3804324137,4.8787115152,Entire home/apt,f
1.0,2,1.0,1.0,1,1,4,1,$60.00,52.3838887891,4.8795584739,Private room,f
1.0,2,1.0,1.0,1,2,27,1,$105.00,52.381498745,4.8683593541,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$115.00,52.3744554013,4.871041963,Entire home/apt,f
6.0,2,1.0,1.0,1,3,51,6,$79.00,52.3760825131,4.8745879898,Private room,t
1.0,3,1.0,1.0,2,2,19,1,$100.00,52.3738710934,4.8741812182,Entire home/apt,f
1.0,2,1.0,1.0,1,3,3,1,$95.00,52.384358579,4.8723574316,Entire home/apt,f
1.0,2,1.0,1.0,1,2,17,1,$195.00,52.3773269652,4.8733364128000005,Entire home/apt,f
2.0,4,2.0,2.0,3,7,8,1,$195.00,52.3818493295,4.871173997,Entire home/apt,f
8.0,16,4.0,1.0,2,3,25,8,$70.00,52.3925393238,4.8812364733999996,Private room,f
1.0,2,1.0,1.0,1,2,18,1,$130.00,52.3813103202,4.8726787549,Entire home/apt,f
6.0,2,1.0,1.0,1,3,12,6,$79.00,52.3782071355,4.8738861812,Private room,f
2.0,2,1.0,0.0,1,2,4,1,$120.00,52.3946857469,4.8781346218,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$70.00,52.3860286615,4.8696445671,Private room,f
6.0,2,1.0,1.0,1,3,31,6,$89.00,52.3771988253,4.8744710335,Private room,f
1.0,2,1.0,1.0,1,4,15,1,$135.00,52.3739411552,4.8744734923,Entire home/apt,t
1.0,4,1.0,0.0,2,2,17,1,$100.00,52.381934109,4.8763603232,Entire home/apt,f
1.0,4,1.0,2.0,2,2,131,1,$105.00,52.3889182656,4.8863091835,Entire home/apt,t
1.0,2,1.0,1.0,1,2,6,1,$110.00,52.389368159200004,4.8842690073,Entire home/apt,f
2.0,2,0.5,1.0,1,1,60,2,$50.00,52.38496389,4.8699110065,Shared room,f
1.0,4,1.0,2.0,1,2,11,1,$149.00,52.3849787205,4.8736466002,Entire home/apt,f
1.0,2,1.0,1.0,1,2,8,1,$80.00,52.3842526641,4.87283853,Entire home/apt,t
2.0,4,0.5,1.0,3,2,3,2,$142.00,52.3843568748,4.8702598743,Shared room,t
3.0,8,3.0,4.0,4,3,18,1,$240.00,52.3814435415,4.8790327806,Entire home/apt,f
1.0,2,1.0,1.0,2,2,28,1,$105.00,52.3788012067,4.8708024517,Entire home/apt,f
1.0,4,1.0,1.0,1,1,10,1,$135.00,52.3781050953,4.8728878477,Entire home/apt,t
4.0,2,1.0,1.0,1,1,0,4,$105.00,52.3780267736,4.8768675672,Private room,f
1.0,2,1.0,1.0,1,2,17,1,$100.00,52.380884351,4.8775564805,Entire home/apt,f
4.0,16,1.0,1.0,1,2,3,4,$40.00,52.3923908163,4.8831970173,Private room,f
1.0,2,1.0,1.0,1,2,4,1,$109.00,52.3922628897,4.8716235137,Entire home/apt,f
1.0,2,1.0,1.0,1,2,12,1,$84.00,52.3848228503,4.8789148736,Entire home/apt,f
1.0,2,1.0,1.0,1,2,22,1,$90.00,52.3738405854,4.8718313501,Entire home/apt,f
2.0,4,1.0,2.0,4,3,12,2,$220.00,52.3906580592,4.8913367044000005,Entire home/apt,f
1.0,2,1.0,0.0,1,2,14,1,$85.00,52.3903338758,4.8783657936,Entire home/apt,f
1.0,2,1.0,1.0,1,2,10,1,$99.00,52.3765866883,4.8749706444,Entire home/apt,f
1.0,4,1.0,1.0,1,2,15,1,$80.00,52.3788301405,4.8744437984,Entire home/apt,f
1.0,5,1.0,2.0,4,2,21,1,$269.00,52.3733798838,4.871183491,Entire home/apt,f
1.0,2,1.0,1.0,1,3,7,1,$100.00,52.3817760463,4.869397324,Entire home/apt,f
103.0,2,1.0,1.0,1,2,0,91,$400.00,52.3831821986,4.8732129099,Entire home/apt,t
1.0,2,2.0,1.0,1,2,41,1,$98.00,52.3776235096,4.8699282427,Entire home/apt,f
1.0,2,1.0,0.0,1,3,32,1,$110.00,52.3741360946,4.8718406099,Entire home/apt,t
1.0,6,1.0,3.0,1,3,0,1,$180.00,52.383584094,4.879469422,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$116.00,52.377896571,4.8755074945,Entire home/apt,f
1.0,2,1.0,1.0,1,1,9,1,$70.00,52.3896520315,4.8891424961,Private room,f
1.0,2,1.0,1.0,1,3,63,1,$70.00,52.3869414569,4.8788754254,Entire home/apt,f
103.0,4,1.0,1.0,1,2,19,91,$95.00,52.3844174039,4.8787033341,Entire home/apt,t
1.0,2,1.0,1.0,1,1,0,1,$70.00,52.3897538136,4.8803377907000005,Private room,f
2.0,3,1.0,1.0,1,1,3,1,$86.00,52.3929160574,4.8756684261,Private room,f
1.0,2,1.0,1.0,1,2,2,1,$109.00,52.3775574506,4.8726827184,Entire home/apt,f
2.0,4,1.0,3.0,1,4,15,1,$200.00,52.3761864478,4.8746943112,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$94.00,52.383286235,4.8783763984,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$98.00,52.385415723,4.869620177,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$129.00,52.3936936038,4.889959872,Entire home/apt,f
1.0,4,1.0,2.0,4,1,0,1,$150.00,52.3757171093,4.8747081282,Entire home/apt,f
1.0,1,1.0,1.0,1,1,1,1,$46.00,52.3821278944,4.877979663,Shared room,t
2.0,2,1.0,1.0,1,1,1,2,$89.00,52.3925587021,4.8900217975,Private room,t
2.0,2,1.0,1.0,1,1,8,2,$135.00,52.3820430254,4.871914554,Entire home/apt,f
1.0,4,1.0,1.0,2,4,18,1,$90.00,52.3892091578,4.8752245692,Entire home/apt,f
2.0,2,1.0,1.0,1,1,0,2,$65.00,52.3774457976,4.8767601045,Private room,f
1.0,4,1.5,3.0,2,3,6,1,$150.00,52.3903349521,4.8909616326,Entire home/apt,f
1.0,2,1.0,1.0,1,20,0,1,$120.00,52.3892790514,4.8868170074,Entire home/apt,f
28.0,2,1.0,1.0,1,2,3,28,$79.00,52.3789997103,4.8740357192,Entire home/apt,t
1.0,2,1.0,0.0,1,2,0,1,$129.00,52.3898812781,4.8914151435,Entire home/apt,f
1.0,2,1.0,1.0,1,3,22,1,$95.00,52.3808594951,4.872402786,Entire home/apt,f
1.0,4,1.0,1.0,2,2,153,1,$95.00,52.3840479589,4.8739701023,Entire home/apt,f
1.0,2,1.0,1.0,1,3,27,1,$125.00,52.375283446,4.874843732,Entire home/apt,f
1.0,2,1.0,2.0,2,4,6,1,$100.00,52.3779054276,4.8733498826,Entire home/apt,f
1.0,4,1.5,2.0,1,4,0,1,$250.00,52.3740402772,4.8749032639,Entire home/apt,f
1.0,2,1.0,1.0,1,14,0,1,$38.00,52.3903318088,4.8807697476000005,Private room,f
1.0,4,1.0,1.0,2,2,13,1,$110.00,52.3853125863,4.8785392726,Entire home/apt,t
6.0,2,1.0,1.0,1,3,26,6,$79.00,52.377403587,4.8757103467,Private room,f
4.0,4,1.0,2.0,2,3,3,4,$77.00,52.3909193412,4.8816370133,Entire home/apt,f
1.0,2,1.0,1.0,1,4,7,1,$169.00,52.384713875,4.8707415617,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$105.00,52.3852306125,4.8739558676,Entire home/apt,t
1.0,2,1.0,1.0,1,2,6,1,$90.00,52.3907458514,4.8746706816,Entire home/apt,f
1.0,2,1.0,1.0,1,3,5,1,$175.00,52.3795104655,4.8730124133,Entire home/apt,f
1.0,2,1.0,1.0,1,2,7,1,$130.00,52.3745718313,4.8725930419,Entire home/apt,f
1.0,3,1.0,1.0,2,3,14,1,$113.00,52.3847011611,4.8719036538000005,Entire home/apt,f
1.0,4,1.0,2.0,1,2,10,1,$125.00,52.3784521174,4.8731777698,Entire home/apt,f
1.0,3,1.0,1.0,1,1,3,1,$120.00,52.3804478219,4.8685045447,Entire home/apt,f
2.0,2,1.0,1.0,1,4,1,2,$150.00,52.3776461938,4.8754013287,Entire home/apt,f
1.0,2,1.0,1.0,1,2,7,1,$210.00,52.3749490089,4.8669272759,Entire home/apt,t
1.0,3,1.0,1.0,2,2,20,1,$199.00,52.3849823762,4.8804202485,Entire home/apt,f
1.0,4,1.0,2.0,2,2,4,1,$125.00,52.384697834,4.8742520418,Entire home/apt,f
1.0,2,1.0,1.0,1,2,10,1,$119.00,52.3807880853,4.8699041092,Entire home/apt,f
1.0,2,1.0,0.0,2,3,6,1,$82.00,52.3791354619,4.8770060027,Entire home/apt,f
1.0,4,1.0,2.0,2,2,1,1,$85.00,52.3875271871,4.8832048809,Entire home/apt,f
1.0,3,1.0,1.0,1,3,1,1,$120.00,52.3909838003,4.8758121043,Entire home/apt,t
1.0,4,1.5,2.0,1,2,18,1,$575.00,52.3805529368,4.8767795985,Entire home/apt,f
1.0,4,1.0,2.0,1,2,6,1,$200.00,52.3761058428,4.8760690174,Entire home/apt,f
3.0,2,1.0,1.0,1,1,18,3,$150.00,52.3934371387,4.8702498529,Entire home/apt,f
1.0,2,1.0,1.0,1,3,4,1,$89.00,52.3885664198,4.8771404872,Entire home/apt,f
1.0,4,1.0,2.0,1,6,0,1,$350.00,52.3738226272,4.8705093472000005,Entire home/apt,f
1.0,4,1.0,3.0,1,2,10,1,$200.00,52.3844713437,4.866229455,Entire home/apt,f
1.0,2,1.5,1.0,1,3,13,1,$97.00,52.3833712433,4.8729282876,Entire home/apt,f
2.0,4,1.0,1.0,2,3,4,2,$85.00,52.3897198823,4.8801890855,Entire home/apt,f
